Hour;Envelope & Thermal bridges;Window & Solar;Local heating units;Local cooling units;AHU heat recovery;AHU cold recovery;AHU Heating;AHU Cooling;Roomtemp;Outside air dry-bulb temperature
2019-07-21 17:00;-15.37;198.9;0;-156.4;0;0;0;90.05;25;18.64
2019-07-21 18:00;-9.097;99.3;0;-115.1;0;0;0;86.12;24.99;18.55
2019-07-21 19:00;-4.993;34.32;0;-79.18;0;0;0;78.64;25;18.36
2019-07-21 20:00;-3.19;6.394;0;-53.06;0;0;0;57.31;25;17.87
2019-07-21 21:00;-2.305;-12.48;0;-31.59;0;0;0;33.92;25;17.14
2019-07-21 22:00;-2.011;-26.12;0;-12.6;5.527;0;1.57E-04;7.672;25;16.01
2019-07-21 23:00;-2.235;-32.52;0;-0.6165;51.2;0;4.45E-04;0;24.98;13.91
2019-07-22 00:00;-2.541;-37.01;0;7.40E-06;95.54;0;5.27E-04;0;24.91;12.09
2019-07-22 01:00;-3.227;-40.35;0;0;128.4;0;5.88E-04;0;24.83;10.75
2019-07-22 02:00;-4.373;-42.21;0;0;147.5;0;6.24E-04;0;24.76;9.97
2019-07-22 03:00;-5.82;-43.21;0;0;158.6;0;6.45E-04;0;24.69;9.516
2019-07-22 04:00;-7.359;-43.7;0;0;167.2;0;6.61E-04;0;24.62;9.163
2019-07-22 05:00;-9.231;-42.28;0;0;167.1;0;6.60E-04;0;24.56;9.169
2019-07-22 06:00;-12.03;-28.69;0;0;154.2;0;6.36E-04;0;24.53;9.695
2019-07-22 07:00;-15.48;-5.471;0;0;127.1;0;5.86E-04;0;24.54;10.8
2019-07-22 08:00;-19.41;27.58;0;0;74.65;0.005381;4.88E-04;0;24.6;12.95
2019-07-22 09:00;-25.09;91.3;0;0;19.84;0.2335;3.38E-04;1.013;24.73;15.23
2019-07-22 10:00;-33.64;220.5;0;-11;0;0;0;39.36;24.95;17.38
2019-07-22 11:00;-39.24;376.4;0;-86.66;0;0;0;85.98;25.01;19.05
2019-07-22 12:00;-41.54;499.1;0;-177.2;0;0;0;114.1;25.01;20.26
2019-07-22 13:00;-38.82;529.5;0;-234.5;0;0;0;122.4;25.01;20.2
2019-07-22 14:00;-34.23;527.7;0;-269;0;0;0;115.5;25;19.86
2019-07-22 15:00;-26.94;462.6;0;-270.3;0;0;0;103;25;19.98
2019-07-22 16:00;-17.72;330.2;0;-232.7;0;0;0;101.9;25;20
2019-07-22 17:00;-9.184;197.1;0;-184.1;0;0;0;101.3;24.99;19.91
2019-07-22 18:00;-2.149;83.94;0;-134.5;0;0;0;98.03;24.99;19.72
2019-07-22 19:00;1.182;34.78;0;-99.27;0;0;0;86.21;24.99;19.31
2019-07-22 20:00;3.139;3.036;0;-70.3;0;0;0;72.44;25;18.65
2019-07-22 21:00;4.14;-18.4;0;-45.83;0;0;0;50.16;25;17.66
2019-07-22 22:00;3.884;-27.02;0;-27.34;5.041;0;0;5.983;25;15.98
2019-07-22 23:00;3.085;-30.92;0;-12.33;35.15;0;0;0;25;14.56
2019-07-23 00:00;1.99;-32.55;0;-3.689;51.2;0;0;0;24.98;13.91
2019-07-23 01:00;0.8176;-33.58;0;-0.07054;61.35;0;0;0;24.95;13.49
2019-07-23 02:00;-0.4233;-35.29;0;-7.60E-06;78.76;0;0;0;24.89;12.78
2019-07-23 03:00;-1.811;-37.31;0;0;99.05;0;0;0;24.82;11.95
2019-07-23 04:00;-3.34;-38.51;0;0;113;0;0;0;24.76;11.38
2019-07-23 05:00;-5.183;-37.54;0;0;115.3;0;0;0;24.7;11.29
2019-07-23 06:00;-7.731;-27.49;0;0;114.9;0;0;0;24.67;11.3
2019-07-23 07:00;-10.99;-7.309;0;0;106.6;0;0;0;24.67;11.64
2019-07-23 08:00;-15.21;27.63;0;0;83.85;0;0;0;24.72;12.57
2019-07-23 09:00;-20.19;79.5;0;0;43.48;0;0;0;24.85;14.22
2019-07-23 10:00;-23.83;120.7;0;-4.368;12.19;0;0;0;24.96;15.5
2019-07-23 11:00;-24.69;136.3;0;-18.09;7.176;0.01413;0;0;25;15.71
2019-07-23 12:00;-26.76;194.3;0;-49.54;2.463;0.2104;0;0;25;15.91
2019-07-23 13:00;-30.84;302;0;-98.1;4.62E-04;0.004695;0;18.98;25.01;16.5
2019-07-23 14:00;-35.83;454.6;0;-177.8;0;0;0;61.46;25.01;17.5
2019-07-23 15:00;-25.84;325.8;0;-169;0;0;0;73.99;25;17.89
2019-07-23 16:00;-17.51;193.4;0;-131.7;0;0;0;56.92;24.99;17.62
2019-07-23 17:00;-12.38;109.1;0;-100.5;3.657;0;1.06E-04;24.2;25;16.51
2019-07-23 18:00;-8.818;50.37;0;-70.83;15.19;0;3.78E-04;0;25;15.38
2019-07-23 19:00;-7.479;28.99;0;-50.67;6.364;0;3.61E-04;0;25;15.74
2019-07-23 20:00;-5.897;-1.465;0;-28.43;8.158;0;3.65E-04;0;25;15.67
2019-07-23 21:00;-5.194;-21.96;0;-11.38;17.16;0;3.81E-04;0;24.99;15.3
2019-07-23 22:00;-5.469;-29.67;0;-1.373;32.57;0;4.10E-04;0;24.96;14.67
2019-07-23 23:00;-5.956;-32.46;0;0;53.02;0;4.48E-04;0;24.9;13.83
2019-07-24 00:00;-6.673;-33.53;0;0;65.15;0;4.71E-04;0;24.83;13.34
2019-07-24 01:00;-7.594;-33.65;0;0;68.16;0;4.76E-04;0;24.77;13.21
2019-07-24 02:00;-8.612;-34.01;0;0;72.69;0;4.85E-04;0;24.71;13.03
2019-07-24 03:00;-9.687;-34.73;0;0;80.43;0;4.99E-04;0;24.65;12.71
2019-07-24 04:00;-10.88;-35.03;0;0;85.56;0;5.09E-04;0;24.59;12.5
2019-07-24 05:00;-12.11;-34.83;0;0;85.58;0;5.09E-04;0;24.54;12.5
2019-07-24 06:00;-13.65;-30.47;0;0;78.74;0;4.96E-04;0;24.49;12.78
2019-07-24 07:00;-16.15;-12.48;0;0;57.8;0;4.57E-04;0;24.49;13.64
2019-07-24 08:00;-18.42;5.156;0;0;44.43;0;4.32E-04;0;24.49;14.18
2019-07-24 09:00;-21.22;32.14;0;0;38.08;0;4.20E-04;0;24.54;14.44
2019-07-24 10:00;-26.5;95.04;0;-0.1033;38.05;0;4.20E-04;0;24.69;14.45
2019-07-24 11:00;-30.8;158.9;0;-6.345;29.45;0;4.04E-04;0;24.86;14.8
2019-07-24 12:00;-33.57;215.5;0;-21.63;16.07;0;3.79E-04;0;24.99;15.34
2019-07-24 13:00;-33.42;250.1;0;-55.9;4.763;0.02545;3.58E-04;0;25.01;15.81
2019-07-24 14:00;-32.8;286.8;0;-91.22;0.001679;0.01107;4.00E-05;10.18;25.01;16.29
2019-07-24 15:00;-34.98;405.6;0;-152.8;1.792;0;0;7.013;25.01;16.1
2019-07-24 16:00;-28.63;361.9;0;-172.9;2.433;0.05427;0;2.29;25;16
2019-07-24 17:00;-18.98;213.7;0;-145.1;0;0;0;9.403;24.99;16.39
2019-07-24 18:00;-11.28;75.76;0;-96.18;0.3533;0;0;2.691;24.99;16.09
2019-07-24 19:00;-8.038;22.16;0;-59.76;4.733;0;0;0;25;15.81
2019-07-24 20:00;-6.535;0.4196;0;-35.26;14.35;0;0;0;25;15.41
2019-07-24 21:00;-5.575;-20.95;0;-13.65;36.7;0;0;0;25;14.5
2019-07-24 22:00;-5.218;-33.73;0;-2.418;71.04;0;0;0;24.96;13.1
2019-07-24 23:00;-5.369;-39.25;0;-0.2691;118;0;0;0;24.88;11.17
2019-07-25 00:00;-5.752;-46.3;0;-0.001309;185;0;0;0;24.78;8.437
2019-07-25 01:00;-6.788;-48.04;0;0;203.6;0;0;0;24.7;7.677
2019-07-25 02:00;-8.41;-45.73;0;0;183.4;0;0;0;24.64;8.5
2019-07-25 03:00;-10.11;-44.35;0;0;171.1;0;0;0;24.57;9.005
2019-07-25 04:00;-11.86;-43.86;0;0;169.9;0;0;0;24.5;9.052
2019-07-25 05:00;-13.66;-43.18;0;0;181;0;0;0;24.44;8.598
2019-07-25 06:00;-15.83;-37.56;0;0;192.1;0;0;0;24.39;8.144
2019-07-25 07:00;-19.2;-15.29;0;0;180.6;0;0;0;24.38;8.618
2019-07-25 08:00;-22.32;7.104;0;0;148.8;0;0;0;24.4;9.915
2019-07-25 09:00;-26.16;43.38;0;0;108.3;0;0;0;24.48;11.57
2019-07-25 10:00;-33.26;131.9;0;-0.5814;74.16;0;0;0;24.69;12.97
2019-07-25 11:00;-40.18;264.7;0;-36.12;37.36;0;0;0;24.88;14.47
2019-07-25 12:00;-45.07;398.6;0;-97.52;4.263;3.32E-04;0;4.297;25;15.97
2019-07-25 13:00;-40.55;373.5;0;-132.9;0;0;0;25.54;25;16.84
2019-07-25 14:00;-36.36;346.7;0;-147.1;0.3462;0;0;10.77;25;16.32
2019-07-25 15:00;-31.92;316.5;0;-156.5;0.3988;0.007396;0;16.52;25;16.38
2019-07-25 16:00;-25.52;241.3;0;-143;0;0;0;43.19;25;17.02
2019-07-25 17:00;-19.56;159.2;0;-117.1;0;0;0;53.66;25;17.27
2019-07-25 18:00;-14.41;81.13;0;-83.67;0;0;0;55.52;25;17.23
2019-07-25 19:00;-10.94;27.46;0;-54.17;0;0;0;50.75;25;17.1
2019-07-25 20:00;-9.309;1.64;0;-31.19;0;0;0;38.41;25;16.87
2019-07-25 21:00;-8.44;-17.59;0;-11.69;0;0;0;14.15;25;16.32
2019-07-25 22:00;-8.066;-27.09;0;-0.6923;0;0;0;0.01462;24.97;16
2019-07-25 23:00;-7.902;-29.48;0;0;24.2;0;0;0;24.91;15
2019-07-26 00:00;-8.036;-32.79;0;0;57.15;0;0;0;24.83;13.66
2019-07-26 01:00;-8.521;-34.59;0;0;75.66;0;0;0;24.77;12.91
2019-07-26 02:00;-9.283;-35.11;0;0;83.32;0;0;0;24.7;12.59
2019-07-26 03:00;-10.26;-35.12;0;0;85.2;0;0;0;24.64;12.52
2019-07-26 04:00;-11.33;-35.39;0;0;88.19;0;0;0;24.59;12.4
2019-07-26 05:00;-12.45;-35.57;0;0;91.34;0;0;0;24.53;12.27
2019-07-26 06:00;-14.43;-24.56;0;0;86.2;0;0;0;24.5;12.48
2019-07-26 07:00;-17.22;-2.151;0;0;72.63;0;0;0;24.51;13.03
2019-07-26 08:00;-20.35;27.5;0;0;53.84;0;0;0;24.56;13.8
2019-07-26 09:00;-24.17;70.28;0;0;38.61;0;0;0;24.66;14.42
2019-07-26 10:00;-28.1;119.2;0;3.39E-04;26.77;0;0;0;24.8;14.91
2019-07-26 11:00;-29.72;142.6;0;-0.00975;12.22;8.36E-04;0;0;24.94;15.5
2019-07-26 12:00;-31.6;188.1;0;-20.51;0.4108;0.04917;0;16.22;25.01;16.39
2019-07-26 13:00;-33.59;261.3;0;-65.07;0;0;0;47.32;25.01;17.15
2019-07-26 14:00;-35.63;364.4;0;-122.8;0;0;0;63.91;25.01;17.68
2019-07-26 15:00;-30.36;316.7;0;-130.2;0;0;0;70.81;25;18.01
2019-07-26 16:00;-25.7;273.6;0;-133;0;0;0;50.99;25;17.5
2019-07-26 17:00;-22.39;249.3;0;-134.9;0;0;0;8.964;25;16.26
2019-07-26 18:00;-13.85;114.8;0;-95.57;0.2463;0;1.01E-04;0.5982;24.99;15.98
2019-07-26 19:00;-9.112;39.23;0;-59.96;6.739;0;3.62E-04;0;25;15.72
2019-07-26 20:00;-7.077;6.692;0;-34.74;17.08;0;3.81E-04;0;25;15.3
2019-07-26 21:00;-5.782;-22.07;0;-11.55;27.82;0;4.01E-04;0;24.99;14.86
2019-07-26 22:00;-5.578;-33.24;0;-2.44;58.56;0;4.58E-04;0;24.95;13.61
2019-07-26 23:00;-5.904;-36.92;0;-0.1075;95.72;0;5.28E-04;0;24.88;12.09
2019-07-27 00:00;-6.46;-40.12;0;0;127.8;0;5.87E-04;0;24.79;10.78
2019-07-27 01:00;-7.299;-43.06;0;0;156.8;0;6.41E-04;0;24.71;9.589
2019-07-27 02:00;-8.396;-44.92;0;0;176.1;0;6.77E-04;0;24.64;8.8
2019-07-27 03:00;-9.776;-45.49;0;0;183.5;0;6.91E-04;0;24.56;8.497
2019-07-27 04:00;-11.37;-45.96;0;0;190;0;7.03E-04;0;24.49;8.232
2019-07-27 05:00;-13.16;-45.19;0;0;193.6;0;7.10E-04;0;24.43;8.086
2019-07-27 06:00;-15.81;-33.1;0;0;180.9;0;6.86E-04;0;24.39;8.606
2019-07-27 07:00;-18.81;-14.9;0;0;161;0;6.49E-04;0;24.38;9.418
2019-07-27 08:00;-22.15;10.35;0;0;134.5;0;6.00E-04;0;24.41;10.5
2019-07-27 09:00;-26.76;59.35;0;0;83.01;0;5.04E-04;0;24.52;12.61
2019-07-27 10:00;-32.27;126.4;0;0;24.83;0.1526;3.76E-04;0.2731;24.69;15
2019-07-27 11:00;-38.23;210;0;-1.943;0;0;0;35.04;24.92;16.86
2019-07-27 12:00;-39.81;265.4;0;-36.29;0;0;0;59.75;25.01;17.43
2019-07-27 13:00;-37.94;282.7;0;-71.24;0;0;0;60.07;25;17.36
2019-07-27 14:00;-38.07;350.1;0;-118.1;0;0;0;68.19;25.01;17.56
2019-07-27 15:00;-33.92;330.8;0;-133;0;0;0;79.34;25;18
2019-07-27 16:00;-27.77;265.5;0;-127.9;0;0;0;91.05;25;18.47
2019-07-27 17:00;-21.36;180.6;0;-106.6;0;0;0;100.9;25;18.76
2019-07-27 18:00;-15.61;94.88;0;-75.18;0;0;0;97.12;25;18.56
2019-07-27 19:00;-11.17;26.54;0;-43.71;0;0;0;85.49;25;18.21
2019-07-27 20:00;-9.364;2.262;0;-22.33;0;0;0;67.74;25;17.96
2019-07-27 21:00;-8.099;-15.83;0;-7.938;0;0;0;30.75;24.97;16.92
2019-07-27 22:00;-7.197;-27.69;0;-0.1933;10.17;0;0;0.7487;24.93;15.6
2019-07-27 23:00;-6.911;-30.34;0;0;34.86;0;0;0;24.86;14.58
2019-07-28 00:00;-7.075;-33.52;0;0;66.53;0;0;0;24.78;13.28
2019-07-28 01:00;-7.479;-36.15;0;0;93;0;0;0;24.71;12.2
2019-07-28 02:00;-8.3;-37.81;0;0;110.3;0;0;0;24.64;11.49
2019-07-28 03:00;-9.279;-40.16;0;0;134;0;0;0;24.57;10.52
2019-07-28 04:00;-10.32;-42.31;0;0;155.9;0;0;0;24.5;9.627
2019-07-28 05:00;-11.66;-43.5;0;0;169.5;0;0;0;24.43;9.072
2019-07-28 06:00;-14.09;-31.07;0;0;167.1;0;0;0;24.4;9.169
2019-07-28 07:00;-17.35;-7.556;0;0;147.4;0;0;0;24.41;9.974
2019-07-28 08:00;-20.88;22.4;0;0;99.55;7.60E-05;0;0;24.46;11.93
2019-07-28 09:00;-26.14;83.49;0;0;40.5;0.01114;0;0;24.6;14.35
2019-07-28 10:00;-35.03;207.6;0;-3.059;0.5105;0.002735;0;27.34;24.84;16.59
2019-07-28 11:00;-42.22;360.7;0;-58.17;0;0;0;80.11;25.01;18.09
2019-07-28 12:00;-43.02;453.2;0;-137;0;0;0;98.65;25.01;19.07
2019-07-28 13:00;-41.13;509.3;0;-201;0;0;0;115.4;25.01;19.8
2019-07-28 14:00;-36.3;509.4;0;-241.2;0;0;0;132;25;20.37
2019-07-28 15:00;-28.4;433.7;0;-241.9;0;0;0;147.8;25;20.59
2019-07-28 16:00;-20.26;333.5;0;-217.4;0;0;0;143.1;25;20.15
2019-07-28 17:00;-11.48;206.7;0;-177.9;0;0;0;137.1;24.99;19.92
2019-07-28 18:00;-3.434;83.62;0;-131.9;0;0;0;133.2;24.99;20
2019-07-28 19:00;0.4384;31.9;0;-94.71;0;0;0;140.8;25;20.24
2019-07-28 20:00;2.658;5.739;0;-66.96;0;0;0;134;25;19.81
2019-07-28 21:00;4.202;-16.85;0;-42.34;0;0;0;90.66;25;18.56
2019-07-28 22:00;4.208;-25.25;0;-23.97;0.2153;0;0;28.2;25;16.8
2019-07-28 23:00;3.58;-29.91;0;-9.97;25.46;0;0;0;25;14.96
2019-07-29 00:00;2.779;-34.04;0;-0.5136;65.74;0;0;0;24.98;13.31
2019-07-29 01:00;1.935;-37.66;0;0;100.2;0;0;0;24.91;11.91
2019-07-29 02:00;0.6949;-40.13;0;0;125.6;0;0;0;24.85;10.86
2019-07-29 03:00;-0.8549;-41.9;0;0;142.9;0;0;0;24.78;10.16
2019-07-29 04:00;-2.531;-43.25;0;0;157.1;0;0;0;24.72;9.578
2019-07-29 05:00;-4.535;-43.11;0;0;164.3;0;0;0;24.65;9.285
2019-07-29 06:00;-7.361;-32.82;0;0;170.8;0;0;0;24.61;9.019
2019-07-29 07:00;-10.88;-12.67;0;0;155.4;0;0;0;24.61;9.649
2019-07-29 08:00;-15.35;22.46;0;0;90.31;0.009137;0;0;24.67;12.31
2019-07-29 09:00;-21.66;88.81;0;0;15.76;0.08405;0;13.02;24.8;15.67
2019-07-29 10:00;-30.76;228.4;0;-21.84;0;0;0;94.98;24.98;18.38
2019-07-29 11:00;-36.01;364.9;0;-95.93;0;0;0;130.2;25.01;19.67
2019-07-29 12:00;-38.23;473.3;0;-175.9;0;0;0;131.2;25.01;20.16
2019-07-29 13:00;-37;533.6;0;-239.1;0;0;0;138.9;25.01;20.64
2019-07-29 14:00;-32.28;525.8;0;-269.2;0;0;0;147.6;25.01;21.12
2019-07-29 15:00;-26;479.6;0;-278.2;0;0;0;156;25;21.52
2019-07-29 16:00;-18.13;387.6;0;-259.8;0;0;0;169.5;25;21.81
2019-07-29 17:00;-8.666;238.7;0;-209.1;0;0;0;174.5;24.99;21.88
2019-07-29 18:00;-0.3696;99.3;0;-152.4;0;0;0;173.2;24.99;21.71
2019-07-29 19:00;3.485;38.2;0;-112.2;0;0;0;164.6;24.99;21.2
2019-07-29 20:00;5.509;6.481;0;-81.75;0;0;0;142.7;25;20.55
2019-07-29 21:00;6.665;-13.86;0;-56.17;0;0;0;118.6;25;19.7
2019-07-29 22:00;6.552;-20.78;0;-37.44;0;0;0;79.37;25;18.25
2019-07-29 23:00;6.139;-26.68;0;-20.93;4.554;0;0;15.82;25;16.22
2019-07-30 00:00;5.268;-32.17;0;-7.006;47.47;0;0;0;25;14.06
2019-07-30 01:00;4.212;-35.87;0;-1.094;83.6;0;0;0;24.96;12.58
2019-07-30 02:00;2.898;-38.19;0;-3.67E-04;106.8;0;0;0;24.91;11.64
2019-07-30 03:00;1.361;-39.85;0;0;124;0;0;0;24.85;10.93
2019-07-30 04:00;-0.3705;-41.48;0;0;140;0;0;0;24.78;10.28
2019-07-30 05:00;-2.39;-41.66;0;0;152.9;0;0;0;24.72;9.749
2019-07-30 06:00;-5.035;-34.56;0;0;155.7;0;0;0;24.67;9.636
2019-07-30 07:00;-8.687;-13.07;0;0;122.5;0;0;0;24.68;10.99
2019-07-30 08:00;-13.2;21.53;0;0;56.14;0.09849;0;0;24.72;13.71
2019-07-30 09:00;-19.52;87.37;0;-0.1087;1.295;0.07296;0;49.72;24.84;17.2
2019-07-30 10:00;-28.81;236.6;0;-32.65;0;0;0;160.6;25;20.16
2019-07-30 11:00;-33.84;371.6;0;-108.6;0;0;0;213.9;25.01;21.61
2019-07-30 12:00;-35.63;488.9;0;-191.1;0;0;0;210.2;25.01;22.12
2019-07-30 13:00;-33.99;547.7;0;-253;0;0;0;241.8;25.01;22.87
2019-07-30 14:00;-29.49;544.1;0;-287.7;0;0;0;277.9;25.01;23.47
2019-07-30 15:00;-21.07;441.7;0;-272.9;0;0;0;242.5;25;23.21
2019-07-30 16:00;-11.82;301.8;0;-230.2;0;0;0;223.8;24.99;22.76
2019-07-30 17:00;-3.245;162.3;0;-177.1;0;0;0;213.1;24.99;22.09
2019-07-30 18:00;1.861;84.88;0;-136.2;0;0;0;182.7;24.99;20.88
2019-07-30 19:00;5.099;38.1;0;-102.9;0;0;0;155.3;25;20.01
2019-07-30 20:00;6.84;8.61;0;-76.04;0;0;0;135.5;25;19.41
2019-07-30 21:00;8.085;-16.41;0;-51.39;0;0;0;115.1;25;18.78
2019-07-30 22:00;7.466;-21.87;0;-35.22;0;0;0;86.81;25;18
2019-07-30 23:00;6.403;-24.01;0;-22.26;0;0;0;56.86;25;17.27
2019-07-31 00:00;5.173;-25.65;0;-11.13;0;0;0;25.86;25;16.59
2019-07-31 01:00;3.885;-27.58;0;-2.132;5.57;0;0;1.074;24.99;15.8
2019-07-31 02:00;2.951;-32.09;0;0;48.87;0;0;0;24.95;14
2019-07-31 03:00;1.775;-35.96;0;0;86.82;0;0;0;24.88;12.45
2019-07-31 04:00;0.1522;-37.2;0;0;99.92;0;0;0;24.82;11.92
2019-07-31 05:00;-1.677;-36.89;0;0;109.5;0;0;0;24.76;11.52
2019-07-31 06:00;-4.022;-30.59;0;0;106;0;0;0;24.72;11.67
2019-07-31 07:00;-7.535;-7.996;0;0;78.92;0;0;0;24.73;12.77
2019-07-31 08:00;-11.68;23.86;0;0;27.6;0.02658;0;5.006;24.77;14.99
2019-07-31 09:00;-17.62;86.69;0;-0.6759;0;0;0;151.6;24.89;18.49
2019-07-31 10:00;-26.36;234;0;-38.57;0;0;0;245;25.01;20.8
2019-07-31 11:00;-30.81;366.3;0;-113.9;0;0;0;221.3;25.01;22.1
2019-07-31 12:00;-31.63;448.3;0;-180.3;0;0;0;241;25.01;22.58
2019-07-31 13:00;-30.22;498;0;-235.1;0;0;0;245.1;25.01;22.48
2019-07-31 14:00;-26.95;522.5;0;-275.7;0;0;0;228.2;25.01;22.17
2019-07-31 15:00;-21.98;498.4;0;-292.4;0;0;0;222.4;25;21.93
2019-07-31 16:00;-15.1;417.4;0;-280.8;0;0;0;229.3;25;21.82
2019-07-31 17:00;-5.077;257.5;0;-228;0;0;0;228.4;24.99;21.8
2019-07-31 18:00;3.131;122.5;0;-172.8;0;0;0;221;24.99;21.65
2019-07-31 19:00;8.281;36.71;0;-125.3;0;0;0;204.8;24.99;21.28
2019-07-31 20:00;10;5.321;0;-92.93;0;0;0;171.8;25;20.56
2019-07-31 21:00;10.72;-13.68;0;-66.11;0;0;0;120.4;25;19.3
2019-07-31 22:00;10.47;-22.89;0;-45.08;0;0;0;49.29;25;17.32
2019-07-31 23:00;9.797;-29.36;0;-26.89;19.68;0;0;0.374;25;15.21
2019-08-01 00:00;8.511;-33.31;0;-13.12;57.79;0;0;0;25;13.64
2019-08-01 01:00;6.849;-36.09;0;-4.149;84.89;0;0;0;24.98;12.53
2019-08-01 02:00;5.165;-38.34;0;-0.002292;107.2;0;0;0;24.94;11.62
2019-08-01 03:00;3.405;-39.81;0;0;122.5;0;0;0;24.89;10.99
2019-08-01 04:00;1.354;-40.55;0;0;131;0;0;0;24.83;10.65
2019-08-01 05:00;-0.7663;-41.78;0;0;144.3;0;0;0;24.76;10.1
2019-08-01 06:00;-3.724;-32.03;0;0;137.9;0;0;0;24.73;10.36
2019-08-01 07:00;-7.515;-10.49;0;0;107.2;0;0;0;24.73;11.62
2019-08-01 08:00;-11.83;21.63;0;-0.01417;44.09;0.03459;0;0;24.78;14.2
2019-08-01 09:00;-18.19;106;0;-15.6;7.477;38.09;0;0;24.89;17.25
2019-08-01 10:00;-25.54;241.2;0;-58.35;0.5065;28.96;0;117.1;25;20.03
2019-08-01 11:00;-30.42;395.9;0;-144.7;0;0;0;199;25.01;21.11
2019-08-01 12:00;-33.25;520;0;-224.5;0;0;0;218;25.01;21.76
2019-08-01 13:00;-30.77;551.2;0;-275.2;0;0;0;214.1;25.01;21.59
2019-08-01 14:00;-26;534.6;0;-299.9;0;0;0;214.4;25;21.24
2019-08-01 15:00;-19.66;477.4;0;-301.4;0;0;0;213.2;25;20.85
2019-08-01 16:00;-11.57;362.1;0;-269.9;0;0;0;200.5;25;20.51
2019-08-01 17:00;-3.845;232.4;0;-222.6;0;0;0;194.2;24.99;20.34
2019-08-01 18:00;2.761;114.5;0;-171.7;0;0;0;192.6;24.99;20.23
2019-08-01 19:00;6.784;45.75;0;-129.6;0;0;0;194.7;24.99;20.13
2019-08-01 20:00;8.703;8.165;0;-96.97;0;0;0;203.6;24.99;20.41
2019-08-01 21:00;9.345;-11.85;0;-70.29;0;0;0;198.2;25;20.51
2019-08-01 22:00;8.76;-18.34;0;-51.04;0;0;0;146.6;25;19.52
2019-08-01 23:00;7.714;-21.45;0;-36.58;0;0;0;97.14;25;18.31
2019-08-02 00:00;6.619;-24.45;0;-22.58;0;0;0;49.58;25;17.11
2019-08-02 01:00;5.197;-26.99;0;-11.4;0;0;0;15.95;25;16.1
2019-08-02 02:00;3.665;-28.51;0;-1.773;12.44;0;3.66E-04;0.006453;24.99;15.48
2019-08-02 03:00;2.344;-30.62;0;0.02464;33.73;0;4.12E-04;0;24.95;14.62
2019-08-02 04:00;0.8846;-31.97;0;0;47.77;0;4.38E-04;0;24.9;14.05
2019-08-02 05:00;-0.7582;-31.8;0;0;56.09;0;4.54E-04;0;24.85;13.71
2019-08-02 06:00;-2.731;-27.95;0;0;61.09;0;4.63E-04;0;24.81;13.5
2019-08-02 07:00;-6.288;-2.993;0;0;53.05;0;4.48E-04;0;24.82;13.83
2019-08-02 08:00;-10.49;32.37;0;0;31.77;0.01808;4.09E-04;0;24.87;14.7
2019-08-02 09:00;-15.76;87.88;0;-3.085;2.389;0.01798;1.41E-04;25.8;24.97;16.48
2019-08-02 10:00;-23.99;237.2;0;-56.29;0;0;0;133.1;25.01;19
2019-08-02 11:00;-29.61;379;0;-132.3;0;0;0;186;25.01;20.24
2019-08-02 12:00;-30.89;468.3;0;-201.8;0;0;0;190.3;25.01;20.9
2019-08-02 13:00;-28.21;494;0;-246.4;0;0;0;188.8;25.01;21.9
2019-08-02 14:00;-24.09;489.3;0;-273.3;0;0;0;206.2;25;22.27
2019-08-02 15:00;-18.71;452.6;0;-281.5;0;0;0;231.8;25;22.08
2019-08-02 16:00;-11.01;348.4;0;-254.2;0;0;0;222;25;21.63
2019-08-02 17:00;-2.853;217.2;0;-207.3;0;0;0;201.6;24.99;21.03
2019-08-02 18:00;4.832;82.46;0;-150.3;0;0;0;175.3;24.99;20.28
2019-08-02 19:00;7.891;28.92;0;-111.2;0;0;0;163.3;24.99;19.77
2019-08-02 20:00;9.138;3.594;0;-82.2;0;0;0;166.2;25;19.66
2019-08-02 21:00;9.51;-13.36;0;-59.61;0;0;0;161;25;19.49
2019-08-02 22:00;8.803;-19.72;0;-42.41;0;0;0;123.5;25;18.59
2019-08-02 23:00;7.769;-24.9;0;-27.23;0;0;0;46.32;25;16.96
2019-08-03 00:00;6.505;-28.54;0;-13.47;12.15;0;0;0;25;15.5
2019-08-03 01:00;4.87;-29.59;0;-3.399;23.69;0;0;0;25;15.03
2019-08-03 02:00;3.326;-30.39;0;-3.86E-04;31.97;0;0;0;24.97;14.69
2019-08-03 03:00;1.871;-31.69;0;0;44.96;0;0;0;24.92;14.16
2019-08-03 04:00;0.1655;-31.81;0;0;48.19;0;0;0;24.87;14.03
2019-08-03 05:00;-1.569;-31.84;0;0;49.74;0;0;0;24.82;13.97
2019-08-03 06:00;-3.508;-28.95;0;0;47.71;0;0;0;24.77;14.05
2019-08-03 07:00;-6.397;-12.61;0;0;30.33;0.001017;0;0;24.76;14.76
2019-08-03 08:00;-9.675;10.12;0;0;10.48;0.2055;0;0;24.78;15.58
2019-08-03 09:00;-14.06;49.9;0;-0.004586;0.002573;0.006158;0;26;24.84;16.5
2019-08-03 10:00;-20.06;130.1;0;-11.34;0;0;0;94.34;24.96;17.81
2019-08-03 11:00;-24.13;214.5;0;-48.89;0;0;0;160;25.01;19.4
2019-08-03 12:00;-24.81;258.8;0;-86.96;0;0;0;204.3;25.01;20.41
2019-08-03 13:00;-23.35;264.6;0;-111.4;0;0;0;227.3;25;20.78
2019-08-03 14:00;-20.05;226;0;-111.7;0;0;0;190.4;25;20.35
